DateAware,DateSubmitted,DataBreachCause,DateStart,DateEnd,Name,Id,CyberattackType,WashingtoniansAffected,IndustryType,WashingtoniansAffectedRange,BreachLifecycleRange,DaysToContainBreach,DaysToIdentifyBreach,DiscoveredInProgress,DaysOfExposure,EndedOnDayDiscovered,DaysElapsedBeforeNotification,DaysOfExposureRange
02/04/2023 12:00:00 AM,05/16/2023 12:00:00 AM,Unauthorized Access,01/29/2023 12:00:00 AM,01/31/2023 12:00:00 AM,HumanGood Washington,15075,,1411,Business,"1,000-9,999",1-99,0,6,false,2,false,101,1-99
03/05/2023 12:00:00 AM,05/17/2023 12:00:00 AM,Cyberattack,01/14/2023 12:00:00 AM,03/05/2023 12:00:00 AM,Sysco Corporation,15073,Other,1977,Business,"1,000-9,999",1-99,0,50,true,50,true,73,1-99
03/30/2023 12:00:00 AM,05/03/2023 12:00:00 AM,Unauthorized Access,03/29/2023 12:00:00 AM,04/14/2023 12:00:00 AM,"NextGen Healthcare, Inc. ",15056,,21981,Health,"10,000-49,999",1-99,15,1,true,16,false,34,1-99
03/09/2023 12:00:00 AM,05/02/2023 12:00:00 AM,Cyberattack,02/22/2023 12:00:00 AM,03/09/2023 12:00:00 AM,"Carvin Software, LLC",15031,Malware,9606,Business,"1,000-9,999",1-99,0,15,true,15,true,54,1-99
03/02/2023 12:00:00 AM,04/29/2023 12:00:00 AM,Cyberattack,02/20/2023 12:00:00 AM,02/20/2023 12:00:00 AM,Cadence Innovations Group,15030,Malware,541,Business,500-999,1-99,0,10,false,0,false,58,0
03/10/2023 12:00:00 AM,04/26/2023 12:00:00 AM,Cyberattack,03/09/2023 12:00:00 AM,03/10/2023 12:00:00 AM,"Carrington Mortgage Services, LLC",15029,Ransomware,5032,Finance,"1,000-9,999",1-99,0,1,true,1,true,47,1-99
02/14/2023 12:00:00 AM,04/28/2023 12:00:00 AM,Cyberattack,02/11/2023 12:00:00 AM,02/14/2023 12:00:00 AM,Pierce County Public Transportation Benefit Area Corporation,15028,Ransomware,4813,Government,"1,000-9,999",1-99,0,3,true,3,true,73,1-99
04/18/2023 12:00:00 AM,04/21/2023 12:00:00 AM,Cyberattack,03/22/2023 12:00:00 AM,03/22/2023 12:00:00 AM,Sno-Isle Regional Library System,15005,Phishing,531,Government,500-999,1-99,0,27,false,0,false,3,0
03/17/2023 12:00:00 AM,04/21/2023 12:00:00 AM,Cyberattack,03/06/2023 12:00:00 AM,03/20/2023 12:00:00 AM,American Bar Association,15004,Other,27736,Non-Profit/Charity,"10,000-49,999",1-99,3,11,true,14,false,35,1-99
12/23/2022 12:00:00 AM,04/20/2023 12:00:00 AM,Cyberattack,12/22/2022 12:00:00 AM,12/24/2022 12:00:00 AM,"Albertsons Companies, Inc.",15002,Ransomware,1882,Business,"1,000-9,999",1-99,1,1,true,2,false,118,1-99
12/16/2022 12:00:00 AM,04/18/2023 12:00:00 AM,Unauthorized Access,11/27/2022 12:00:00 AM,12/17/2022 12:00:00 AM,Advanced Health Media on behalf of its clients,15000,,587,Business,500-999,1-99,1,19,true,20,false,123,1-99
02/13/2023 12:00:00 AM,04/14/2023 12:00:00 AM,Unauthorized Access,09/10/2020 12:00:00 AM,,MiniMed Distribution Corp,14998,,,Health,Unknown,Unknown,,886,false,,false,60,Unknown
03/20/2023 12:00:00 AM,04/14/2023 12:00:00 AM,Cyberattack,02/27/2023 12:00:00 AM,03/20/2023 12:00:00 AM,Shoreline Community College,14994,Ransomware,400000,Education,"50,000-999,999",1-99,0,21,true,21,true,25,1-99
12/02/2022 12:00:00 AM,04/11/2023 12:00:00 AM,Cyberattack,12/01/2022 12:00:00 AM,12/02/2022 12:00:00 AM,"Regal Medical Group, Inc. ",14989,Ransomware,2224,Health,"1,000-9,999",1-99,0,1,true,1,true,130,1-99
02/04/2023 12:00:00 AM,04/10/2023 12:00:00 AM,Cyberattack,01/30/2023 12:00:00 AM,01/30/2023 12:00:00 AM,"Brightline, Inc.",14988,Other,26333,Health,"10,000-49,999",1-99,0,5,false,0,false,65,0
02/07/2023 12:00:00 AM,04/13/2023 12:00:00 AM,Unauthorized Access,01/30/2023 12:00:00 AM,,"Nations Benefit Holdings, LLC",14954,,39020,Finance,"10,000-49,999",Unknown,,8,false,,false,65,Unknown
12/10/2022 12:00:00 AM,04/07/2023 12:00:00 AM,Cyberattack,12/05/2022 12:00:00 AM,12/11/2022 12:00:00 AM,"90 Degree Benefits, Inc. - Wisconsin",14953,Ransomware,2704,Business,"1,000-9,999",1-99,1,5,true,6,false,118,1-99
01/13/2023 12:00:00 AM,04/07/2023 12:00:00 AM,Cyberattack,01/13/2023 12:00:00 AM,01/14/2023 12:00:00 AM,"Yum! Brands, Inc. ",14951,Ransomware,1220,Business,"1,000-9,999",1-99,1,0,true,1,false,84,1-99
04/24/2022 12:00:00 AM,03/06/2023 12:00:00 AM,Unauthorized Access,04/21/2022 12:00:00 AM,05/21/2022 12:00:00 AM,South Whidbey Fire & EMS,14909,,582,Government,500-999,1-99,27,3,true,30,false,316,1-99
10/31/2022 12:00:00 AM,02/28/2023 12:00:00 AM,Unauthorized Access,10/25/2022 12:00:00 AM,10/31/2022 12:00:00 AM,REC Silicon,14906,,647,Business,500-999,1-99,0,6,true,6,true,120,1-99
10/30/2022 12:00:00 AM,03/31/2023 12:00:00 AM,Cyberattack,10/28/2022 12:00:00 AM,10/29/2022 12:00:00 AM,Southwest Healthcare Services ,14899,Ransomware,1225,Health,"1,000-9,999",1-99,0,2,false,1,false,152,1-99
02/13/2023 12:00:00 AM,03/30/2023 12:00:00 AM,Cyberattack,12/10/2022 12:00:00 AM,03/17/2023 12:00:00 AM,"TMX Finance Corporate Services, Inc. & affiliates",14893,Malware,571,Finance,500-999,1-99,32,65,true,97,false,45,1-99
11/16/2022 12:00:00 AM,03/30/2023 12:00:00 AM,Theft or Mistake,07/13/2022 12:00:00 AM,12/09/2022 12:00:00 AM,"Svanaco, Inc. dba Americaneagle.com",14892,,1475,Business,"1,000-9,999",100-199,23,126,true,149,false,134,100-199
02/04/2023 12:00:00 AM,03/24/2023 12:00:00 AM,Unauthorized Access,02/01/2023 12:00:00 AM,02/06/2023 12:00:00 AM,"Bank of America, N.A. concerning breach at NCB Manag. Serv. ",14891,,12510,Finance,"10,000-49,999",1-99,2,3,true,5,false,48,1-99
11/18/2022 12:00:00 AM,03/14/2023 12:00:00 AM,Theft or Mistake,09/30/2016 12:00:00 AM,11/18/2022 12:00:00 AM,"mscripts, LLC",14864,,1394,Health,"1,000-9,999",500+,0,2240,true,2240,true,116,500+
02/18/2023 12:00:00 AM,03/14/2023 12:00:00 AM,Unauthorized Access,01/08/2023 12:00:00 AM,02/28/2023 12:00:00 AM,Allstate Insurance Company,14863,,561,Business,500-999,1-99,10,41,true,51,false,24,1-99
11/11/2022 12:00:00 AM,03/14/2023 12:00:00 AM,Theft or Mistake,10/27/2022 12:00:00 AM,10/27/2022 12:00:00 AM,Art Center Inc. dba Northwest College of Art & Design,14862,,1081,Education,"1,000-9,999",1-99,0,15,false,0,false,123,0
07/05/2022 12:00:00 AM,03/14/2023 12:00:00 AM,Cyberattack,06/30/2022 12:00:00 AM,07/05/2022 12:00:00 AM,"Independent Living Systems, LLC",14861,Ransomware,6017,Health,"1,000-9,999",1-99,0,5,true,5,true,252,1-99
01/28/2023 12:00:00 AM,03/10/2023 12:00:00 AM,Cyberattack,01/28/2023 12:00:00 AM,01/29/2023 12:00:00 AM,ZOLL Medical Corporation ,14860,Other,6176,Health,"1,000-9,999",1-99,1,0,true,1,false,41,1-99
02/02/2023 12:00:00 AM,03/07/2023 12:00:00 AM,Cyberattack,01/28/2023 12:00:00 AM,01/30/2023 12:00:00 AM,"CHSPSC, LLC ",14858,Other,559,Health,500-999,1-99,0,5,false,2,false,33,1-99
01/03/2023 12:00:00 AM,03/03/2023 12:00:00 AM,Unauthorized Access,10/12/2019 12:00:00 AM,03/01/2023 12:00:00 AM,"Cerebral, Inc",14856,,86669,Health,"50,000-999,999",500+,57,1179,true,1236,false,59,500+
10/12/2022 12:00:00 AM,03/02/2023 12:00:00 AM,Cyberattack,05/26/2022 12:00:00 AM,10/12/2023 12:00:00 AM,"Squishable.com, Inc.",14855,Malware,671,Business,500-999,500+,365,139,true,504,false,141,500+
02/03/2023 12:00:00 AM,02/28/2023 12:00:00 AM,Cyberattack,01/30/2023 12:00:00 AM,01/31/2023 12:00:00 AM,Hatch Bank,14854,Other,2580,Finance,"1,000-9,999",1-99,0,4,false,1,false,25,1-99
01/25/2023 12:00:00 AM,02/24/2023 12:00:00 AM,Cyberattack,11/27/2022 12:00:00 AM,11/27/2022 12:00:00 AM,Crystal Bay Casino,14853,Ransomware,1480,Business,"1,000-9,999",1-99,0,59,false,0,false,30,0
02/10/2023 12:00:00 AM,03/05/2023 12:00:00 AM,Cyberattack,01/28/2023 12:00:00 AM,01/30/2023 12:00:00 AM,Premera Blue Cross,14851,Other,36211,Health,"10,000-49,999",1-99,0,13,false,2,false,23,1-99
02/16/2022 12:00:00 AM,02/17/2023 12:00:00 AM,Theft or Mistake,02/04/2022 12:00:00 AM,02/04/2022 12:00:00 AM,University of Washington,14768,,534,Education,500-999,1-99,0,12,false,0,false,366,0
10/27/2023 12:00:00 AM,02/29/2024 12:00:00 AM,Theft or Mistake,10/27/2023 12:00:00 AM,10/27/2023 12:00:00 AM,Fred Hutchinson Cancer Center,16487,,14898,Health,"10,000-49,999",0,0,0,true,0,true,125,0
05/09/2023 12:00:00 AM,02/28/2024 12:00:00 AM,Cyberattack,05/07/2023 12:00:00 AM,05/09/2023 12:00:00 AM,Houser LLP,16488,Ransomware,7791,Business,"1,000-9,999",1-99,0,2,true,2,true,295,1-99
07/11/2023 12:00:00 AM,02/09/2024 12:00:00 AM,Theft or Mistake,07/07/2023 12:00:00 AM,07/10/2023 12:00:00 AM,Trinity Universal Insurance Company,16489,,31701,Business,"10,000-49,999",1-99,0,4,false,3,false,213,1-99
11/14/2023 12:00:00 AM,02/06/2024 12:00:00 AM,Cyberattack,11/14/2023 12:00:00 AM,11/14/2023 12:00:00 AM,"Medical Management Resource Group, L.L.C.",16490,Ransomware,4482,Health,"1,000-9,999",0,0,0,true,0,true,84,0
11/13/2023 12:00:00 AM,03/01/2024 12:00:00 AM,Cyberattack,11/13/2023 12:00:00 AM,11/14/2023 12:00:00 AM,"Pacific Cataract and Laser Institute, Inc., P.C.",16492,Ransomware,6587,Health,"1,000-9,999",1-99,1,0,true,1,false,109,1-99
10/26/2023 12:00:00 AM,02/15/2024 12:00:00 AM,Cyberattack,10/26/2023 12:00:00 AM,10/26/2023 12:00:00 AM,"Webber Chiropractic Sports Clinic, Inc.",16495,Ransomware,1543,Health,"1,000-9,999",0,0,0,true,0,true,112,0
05/31/2023 12:00:00 AM,02/29/2024 12:00:00 AM,Cyberattack,05/29/2023 12:00:00 AM,05/29/2023 12:00:00 AM,"Baesman Group, Inc.",16498,Malware,1658,Business,"1,000-9,999",1-99,0,2,false,0,false,274,0
08/11/2023 12:00:00 AM,12/15/2023 12:00:00 AM,Cyberattack,05/30/2023 12:00:00 AM,,"Cohere Health (Welltok, Inc.)",16499,Malware,2299,Health,"1,000-9,999",Unknown,,73,false,,false,126,Unknown
09/22/2023 12:00:00 AM,12/15/2023 12:00:00 AM,Cyberattack,05/30/2023 12:00:00 AM,,"Centerwell Pharmacy (Welltok, Inc.)",16500,Malware,12222,Health,"10,000-49,999",Unknown,,115,false,,false,84,Unknown
09/22/2023 12:00:00 AM,12/15/2023 12:00:00 AM,Cyberattack,05/30/2023 12:00:00 AM,,"Humana, Inc. (Welltok, Inc.)",16506,Malware,33193,Finance,"10,000-49,999",Unknown,,115,false,,false,84,Unknown
09/22/2023 12:00:00 AM,12/15/2023 12:00:00 AM,Cyberattack,03/30/2024 12:00:00 AM,,"Reyes Holdings, LLC (Welltok, Inc.)",16507,Malware,543,Finance,500-999,Unknown,,-190,false,,false,84,Unknown
10/16/2023 12:00:00 AM,03/08/2024 12:00:00 AM,Cyberattack,10/15/2023 12:00:00 AM,10/16/2023 12:00:00 AM,Spokane Valley Fire Department,16510,Phishing,575,Government,500-999,1-99,0,1,true,1,true,144,1-99
12/30/2023 12:00:00 AM,03/07/2024 12:00:00 AM,Cyberattack,12/30/2023 12:00:00 AM,12/30/2023 12:00:00 AM,"Nations Direct Mortgage, LLC",16511,Ransomware,1862,Finance,"1,000-9,999",0,0,0,true,0,true,68,0
08/18/2023 12:00:00 AM,03/01/2024 12:00:00 AM,Cyberattack,08/11/2023 12:00:00 AM,08/17/2023 12:00:00 AM,Yakima Valley Radiology PC,16513,Ransomware,161768,Health,"50,000-999,999",1-99,0,7,false,6,false,196,1-99
04/25/2023 12:00:00 AM,02/29/2024 12:00:00 AM,Cyberattack,04/25/2023 12:00:00 AM,04/25/2023 12:00:00 AM,TAG Urgent Care Support Services LLC,16514,Ransomware,594,Health,500-999,0,0,0,true,0,true,310,0
05/31/2023 12:00:00 AM,03/01/2024 12:00:00 AM,Cyberattack,05/30/2023 12:00:00 AM,05/31/2023 12:00:00 AM,"Alliance Solutions Group, LLC (dba TalentLaunch)",16515,Ransomware,569,Business,500-999,1-99,0,1,true,1,true,275,1-99
10/06/2023 12:00:00 AM,02/28/2024 12:00:00 AM,Cyberattack,05/30/2023 12:00:00 AM,,"Aetna ACE (Welltok, Inc.)",16516,Malware,2653,Finance,"1,000-9,999",Unknown,,129,false,,false,145,Unknown
12/22/2023 12:00:00 AM,03/04/2024 12:00:00 AM,Theft or Mistake,04/01/2022 12:00:00 AM,01/11/2024 12:00:00 AM,Assurance IQ,16518,,982,Business,500-999,500+,20,630,true,650,false,73,500+
12/27/2023 12:00:00 AM,02/23/2024 12:00:00 AM,Theft or Mistake,11/20/2023 12:00:00 AM,11/20/2023 12:00:00 AM,"CVS Caremark Part D Services, L.L.C.",16528,,2193,Health,"1,000-9,999",1-99,0,37,false,0,false,58,0
11/12/2023 12:00:00 AM,03/12/2024 12:00:00 AM,Cyberattack,11/12/2023 12:00:00 AM,11/13/2023 12:00:00 AM,"Gerson Lehrman Group, Inc. ",16529,Ransomware,3734,Business,"1,000-9,999",1-99,1,0,true,1,false,121,1-99
02/06/2024 12:00:00 AM,03/15/2024 12:00:00 AM,Cyberattack,01/31/2024 12:00:00 AM,02/06/2024 12:00:00 AM,BioLife Plasma Services L.P. ,16530,Other,874,Health,500-999,1-99,0,6,true,6,true,38,1-99
04/10/2023 12:00:00 AM,03/12/2024 12:00:00 AM,Cyberattack,04/03/2023 12:00:00 AM,04/10/2023 12:00:00 AM,CCM Health,16531,Other,1273,Health,"1,000-9,999",1-99,0,7,true,7,true,337,1-99
04/25/2023 12:00:00 AM,02/28/2024 12:00:00 AM,Cyberattack,04/25/2023 12:00:00 AM,04/25/2023 12:00:00 AM,"Aspen Dental Management, Inc.",16533,Ransomware,904,Health,500-999,0,0,0,true,0,true,309,0
04/10/2024 12:00:00 AM,05/23/2024 12:00:00 AM,Cyberattack,02/21/2024 12:00:00 AM,02/21/2024 12:00:00 AM,"Incyte Corporation (The Lash Group, LLC)",17171,Malware,745,Health,500-999,1-99,0,49,false,0,false,43,0
04/10/2024 12:00:00 AM,06/07/2024 12:00:00 AM,Cyberattack,02/21/2024 12:00:00 AM,02/21/2024 12:00:00 AM,"Pfizer, Inc. (The Lash Group, LLC)",17172,Malware,2650,Health,"1,000-9,999",1-99,0,49,false,0,false,58,0
04/10/2024 12:00:00 AM,05/31/2024 12:00:00 AM,Cyberattack,02/21/2024 12:00:00 AM,02/21/2024 12:00:00 AM,"Rayner Surgical Inc. (The Lash Group, LLC)",17173,Malware,829,Health,500-999,1-99,0,49,false,0,false,51,0
04/10/2024 12:00:00 AM,05/22/2024 12:00:00 AM,Cyberattack,02/21/2024 12:00:00 AM,02/21/2024 12:00:00 AM,"Regeneron Pharmaceuticals, Inc. (The Lash Group, LLC)",17174,Malware,13958,Health,"10,000-49,999",1-99,0,49,false,0,false,42,0
04/10/2024 12:00:00 AM,05/28/2024 12:00:00 AM,Cyberattack,02/21/2024 12:00:00 AM,02/21/2024 12:00:00 AM,"Johnson & Johnson Services, Inc. (The Lash Group, LLC)",17175,Malware,5954,Health,"1,000-9,999",1-99,0,49,false,0,false,48,0
04/10/2024 12:00:00 AM,05/28/2024 12:00:00 AM,Cyberattack,02/21/2024 12:00:00 AM,02/21/2024 12:00:00 AM,"Johnson & Johnson Patient Assistance Foundation, Inc. (The Lash Group, LLC)",17176,Malware,12835,Health,"10,000-49,999",1-99,0,49,false,0,false,48,0
04/10/2024 12:00:00 AM,05/30/2024 12:00:00 AM,Cyberattack,02/21/2024 12:00:00 AM,02/21/2024 12:00:00 AM,"Sanofi US Services Inc. (The Lash Group, LLC)",17177,Malware,24496,Health,"10,000-49,999",1-99,0,49,false,0,false,50,0
04/10/2024 12:00:00 AM,05/31/2024 12:00:00 AM,Cyberattack,02/21/2024 12:00:00 AM,02/21/2024 12:00:00 AM,"Takeda Pharmaceuticals U.S.A., Inc. (The Lash Group, LLC)",17178,Malware,889,Health,500-999,1-99,0,49,false,0,false,51,0
06/13/2024 12:00:00 AM,06/21/2024 12:00:00 AM,Unauthorized Access,06/13/2024 12:00:00 AM,06/13/2024 12:00:00 AM,Levi Strauss & Co.,17179,,640,Business,500-999,0,0,0,true,0,true,8,0
11/27/2023 12:00:00 AM,07/09/2024 12:00:00 AM,Cyberattack,11/02/2023 12:00:00 AM,11/26/2023 12:00:00 AM,New York School of Interior Design,17217,Ransomware,755,Education,500-999,1-99,0,25,false,24,false,225,1-99
05/23/2024 12:00:00 AM,07/10/2024 12:00:00 AM,Unauthorized Access,04/14/2024 12:00:00 AM,05/24/2024 12:00:00 AM,"Advance Stores Company, Incorporated (Advanced Auto Parts)",17218,,21791,Business,"10,000-49,999",1-99,1,39,true,40,false,48,1-99
12/18/2023 12:00:00 AM,06/10/2024 12:00:00 AM,Cyberattack,12/18/2023 12:00:00 AM,01/02/2024 12:00:00 AM,First American Financial Corporation,17222,Ransomware,706,Finance,500-999,1-99,15,0,true,15,false,175,1-99
05/23/2024 12:00:00 AM,06/22/2024 12:00:00 AM,Unauthorized Access,04/02/2024 12:00:00 AM,05/18/2024 12:00:00 AM,Ticketmaster LLC,17223,,500,Business,500-999,1-99,0,51,false,46,false,30,1-99
06/05/2023 12:00:00 AM,06/28/2024 12:00:00 AM,Cyberattack,05/31/2023 12:00:00 AM,06/05/2023 12:00:00 AM,"Adapt Health (Philips Respironics, Inc.) ",17224,Ransomware,1200,Health,"1,000-9,999",1-99,0,5,true,5,true,389,1-99
06/05/2023 12:00:00 AM,06/03/2024 12:00:00 AM,Cyberattack,05/31/2023 12:00:00 AM,06/05/2023 12:00:00 AM,"Rotech Healthcare (Philips Respironics, Inc.)",17225,Ransomware,2802,Health,"1,000-9,999",1-99,0,5,true,5,true,364,1-99
05/31/2023 12:00:00 AM,06/03/2024 12:00:00 AM,Cyberattack,05/31/2023 12:00:00 AM,06/05/2023 12:00:00 AM,"Kaiser Foundation Health Plan, Inc. (Philips Respironics, Inc.)",17226,Ransomware,17530,Health,"10,000-49,999",1-99,5,0,true,5,false,369,1-99
10/22/2023 12:00:00 AM,07/16/2024 12:00:00 AM,Cyberattack,10/22/2023 12:00:00 AM,10/22/2023 12:00:00 AM,"FCDG Management, LLC",17228,Ransomware,1454,Health,"1,000-9,999",0,0,0,true,0,true,268,0
04/08/2024 12:00:00 AM,06/11/2024 12:00:00 AM,Unauthorized Access,04/08/2024 12:00:00 AM,,Rairdon Automotive Group,17229,,2301,Business,"1,000-9,999",Unknown,,0,false,,false,64,Unknown
12/28/2023 12:00:00 AM,05/08/2024 12:00:00 AM,Unauthorized Access,03/06/2023 12:00:00 AM,05/12/2023 12:00:00 AM,WebTPA,17230,,38420,Business,"10,000-49,999",200-299,0,297,false,67,false,132,1-99
08/11/2023 12:00:00 AM,07/10/2024 12:00:00 AM,Cyberattack,08/08/2023 12:00:00 AM,08/11/2023 12:00:00 AM,Coalition for the Common Good dba Antioch University,17248,Ransomware,4276,Education,"1,000-9,999",1-99,0,3,true,3,true,334,1-99
05/29/2024 12:00:00 AM,07/08/2024 12:00:00 AM,Cyberattack,02/09/2024 12:00:00 AM,05/31/2024 12:00:00 AM,Evolve Bank & Trust,17249,Ransomware,275716,Finance,"50,000-999,999",100-199,2,110,true,112,false,40,100-199
06/06/2024 12:00:00 AM,07/15/2024 12:00:00 AM,Cyberattack,06/06/2024 12:00:00 AM,06/06/2024 12:00:00 AM,Rite Aid Corporation,17250,Phishing,96270,Health,"50,000-999,999",0,0,0,true,0,true,39,0
09/14/2023 12:00:00 AM,04/25/2024 12:00:00 AM,Cyberattack,09/12/2023 12:00:00 AM,09/14/2023 12:00:00 AM,"Berry, Dunn, McNeil & Parker, LLC",17251,Ransomware,1888,Business,"1,000-9,999",1-99,0,2,true,2,true,224,1-99
05/24/2024 12:00:00 AM,06/24/2024 12:00:00 AM,Cyberattack,04/14/2024 12:00:00 AM,05/24/2024 12:00:00 AM,The Neiman Marcus Group LLC ,17252,Other,11049,Business,"10,000-49,999",1-99,0,40,true,40,true,31,1-99
03/25/2024 12:00:00 AM,06/14/2024 12:00:00 AM,Cyberattack,01/10/2024 12:00:00 AM,04/02/2024 12:00:00 AM,Scout Energy Management LLC,17254,Ransomware,1186,Business,"1,000-9,999",1-99,8,75,true,83,false,81,1-99
11/19/2023 12:00:00 AM,06/21/2024 12:00:00 AM,Cyberattack,10/26/2023 12:00:00 AM,11/23/2023 12:00:00 AM,"LivaNova USA, Inc.",17307,Ransomware,2116,Health,"1,000-9,999",1-99,4,24,true,28,false,215,1-99
03/25/2024 12:00:00 AM,07/26/2024 12:00:00 AM,Cyberattack,03/09/2024 12:00:00 AM,03/25/2024 12:00:00 AM,"HealthEquity, Inc.",17341,Other,90185,Health,"50,000-999,999",1-99,0,16,true,16,true,123,1-99
02/21/2024 12:00:00 AM,08/03/2024 12:00:00 AM,Cyberattack,02/17/2024 12:00:00 AM,02/20/2024 12:00:00 AM,Change Healthcare Inc.,17353,Ransomware,501,Health,500-999,1-99,0,4,false,3,false,164,1-99
06/11/2024 12:00:00 AM,08/05/2024 12:00:00 AM,Unauthorized Access,05/26/2024 12:00:00 AM,05/28/2024 12:00:00 AM,QuoteWizard,17420,,717781,Business,"50,000-999,999",1-99,0,16,false,2,false,55,1-99
03/02/2024 12:00:00 AM,08/13/2024 12:00:00 AM,Cyberattack,02/22/2024 12:00:00 AM,03/02/2024 12:00:00 AM,Kootenai Health,17430,Ransomware,94530,Health,"50,000-999,999",1-99,0,9,true,9,true,164,1-99
04/01/2024 12:00:00 AM,09/09/2024 12:00:00 AM,Cyberattack,04/01/2024 12:00:00 AM,04/01/2024 12:00:00 AM,"Kemper Sports Management, LLC",17529,Ransomware,1929,Business,"1,000-9,999",0,0,0,true,0,true,161,0
11/12/2022 12:00:00 AM,02/17/2023 12:00:00 AM,Cyberattack,11/09/2022 12:00:00 AM,11/13/2022 12:00:00 AM,"Rancho Mesquite Casino, Inc.",14663,Ransomware,4368,Business,"1,000-9,999",1-99,1,3,true,4,false,97,1-99
01/31/2023 12:00:00 AM,10/06/2023 12:00:00 AM,Cyberattack,01/16/2023 12:00:00 AM,01/31/2023 12:00:00 AM,Edmonds School District No. 15,14660,Other,143536,Education,"50,000-999,999",1-99,0,15,true,15,true,248,1-99
05/31/2022 12:00:00 AM,02/15/2023 12:00:00 AM,Cyberattack,04/04/2022 12:00:00 AM,05/31/2022 12:00:00 AM,Asotin County Public Facilities District,14637,Ransomware,1090,Government,"1,000-9,999",1-99,0,57,true,57,true,260,1-99
12/12/2022 12:00:00 AM,02/13/2023 12:00:00 AM,Cyberattack,12/12/2022 12:00:00 AM,12/12/2022 12:00:00 AM,Evergreen Treatment Services,14636,Ransomware,11247,Non-Profit/Charity,"10,000-49,999",0,0,0,true,0,true,63,0
12/18/2022 12:00:00 AM,02/09/2023 12:00:00 AM,Unauthorized Access,01/04/2023 12:00:00 AM,01/04/2023 12:00:00 AM,Northwest Mothers Milk Bank,14634,,1153,Non-Profit/Charity,"1,000-9,999",0,17,-17,true,0,false,53,0
12/15/2022 12:00:00 AM,02/06/2023 12:00:00 AM,Cyberattack,12/13/2022 12:00:00 AM,12/15/2022 12:00:00 AM,Highmark,14632,Phishing,1980,Health,"1,000-9,999",1-99,0,2,true,2,true,53,1-99
01/09/2023 12:00:00 AM,02/05/2023 12:00:00 AM,Theft or Mistake,08/25/2022 12:00:00 AM,01/13/2023 12:00:00 AM,Mutual of America Life Insurance Company,14630,,1043,Finance,"1,000-9,999",100-199,4,137,true,141,false,27,100-199
12/05/2022 12:00:00 AM,02/03/2023 12:00:00 AM,Cyberattack,11/14/2022 12:00:00 AM,11/14/2022 12:00:00 AM,"Rise Interactive Media & Analytics, LLC",14629,Ransomware,711,Business,500-999,1-99,0,21,false,0,false,60,0
01/17/2023 12:00:00 AM,02/16/2023 12:00:00 AM,Cyberattack,07/12/2022 12:00:00 AM,01/17/2023 12:00:00 AM,Integrative Dentistry,14628,Other,2281,Health,"1,000-9,999",100-199,0,189,true,189,true,30,100-199
03/01/2022 12:00:00 AM,09/03/2022 12:00:00 AM,Cyberattack,09/18/2020 12:00:00 AM,02/03/2022 12:00:00 AM,"Ballistic Products, Inc.",14550,Malware,1242,Business,"1,000-9,999",500+,0,529,false,503,false,186,500+
11/26/2022 12:00:00 AM,01/25/2023 12:00:00 AM,Cyberattack,11/24/2022 12:00:00 AM,11/26/2022 12:00:00 AM,Quality Behavioral Health,14547,Ransomware,2752,Health,"1,000-9,999",1-99,0,2,true,2,true,60,1-99
12/28/2022 12:00:00 AM,01/24/2023 12:00:00 AM,Unauthorized Access,11/01/2021 12:00:00 AM,,"Zacks Investment Research, Inc.  ",14546,,18815,Business,"10,000-49,999",Unknown,,422,false,,false,27,Unknown
01/05/2023 12:00:00 AM,01/20/2023 12:00:00 AM,Theft or Mistake,01/04/2023 12:00:00 AM,01/05/2023 12:00:00 AM,Pacific Lutheran University,14523,,708,Education,500-999,1-99,0,1,true,1,true,15,1-99
10/28/2022 12:00:00 AM,01/18/2023 12:00:00 AM,Cyberattack,10/23/2022 12:00:00 AM,10/28/2022 12:00:00 AM,"Morgan Industrial, Inc. dba Omega Morgan",14522,Ransomware,933,Business,500-999,1-99,0,5,true,5,true,82,1-99
02/14/2022 12:00:00 AM,08/12/2022 12:00:00 AM,Unauthorized Access,01/19/2022 12:00:00 AM,02/14/2022 12:00:00 AM,Centralia College,14521,,38418,Education,"10,000-49,999",1-99,0,26,true,26,true,179,1-99
12/08/2022 12:00:00 AM,01/18/2023 12:00:00 AM,Cyberattack,12/06/2022 12:00:00 AM,12/08/2022 12:00:00 AM,"PayPal, Inc.",14518,Other,890,Finance,500-999,1-99,0,2,true,2,true,41,1-99
12/05/2022 12:00:00 AM,01/12/2023 12:00:00 AM,Cyberattack,11/18/2022 12:00:00 AM,12/31/2022 12:00:00 AM,"General Mills, Inc. (""General Mills"")",14516,Other,18268,Business,"10,000-49,999",1-99,26,17,true,43,false,38,1-99
02/21/2022 12:00:00 AM,01/11/2023 12:00:00 AM,Cyberattack,02/20/2022 12:00:00 AM,02/21/2022 12:00:00 AM,TruConnect,14515,Ransomware,16380,Business,"10,000-49,999",1-99,0,1,true,1,true,324,1-99
